Local time,Open,High,Low,Close,Volume,Ticker
29.01.2020 16:30:00.000 GMT-0800,82.549,82.557,82.54,0.82545,100.5,CADJPY
29.01.2020 16:45:00.000 GMT-0800,82.573,82.578,82.568,0.82572,88.99,CADJPY
29.01.2020 17:00:00.000 GMT-0800,82.546,82.555,82.546,0.82555,76.28,CADJPY
29.01.2020 17:15:00.000 GMT-0800,82.495,82.513,82.492,0.82504,170.24,CADJPY
29.01.2020 17:30:00.000 GMT-0800,82.534,82.552,82.534,0.82552,102.73,CADJPY
29.01.2020 17:45:00.000 GMT-0800,82.541,82.548,82.536,0.82545,72.09,CADJPY
29.01.2020 18:00:00.000 GMT-0800,82.539,82.545,82.531,0.82536,180.03,CADJPY
29.01.2020 18:15:00.000 GMT-0800,82.533,82.533,82.531,0.82532,43.04,CADJPY
29.01.2020 18:30:00.000 GMT-0800,82.493,82.505,82.493,0.82504,207.64,CADJPY
29.01.2020 18:45:00.000 GMT-0800,82.476,82.48,82.471,0.82479,95.27,CADJPY
29.01.2020 19:00:00.000 GMT-0800,82.474,82.477,82.468,0.82477,83.44,CADJPY
29.01.2020 19:15:00.000 GMT-0800,82.524,82.529,82.516,0.82525,75.3,CADJPY
29.01.2020 19:30:00.000 GMT-0800,82.513,82.517,82.508,0.82515,93.56,CADJPY
29.01.2020 19:45:00.000 GMT-0800,82.487,82.489,82.475,0.82476,87.93,CADJPY
29.01.2020 20:00:00.000 GMT-0800,82.48,82.48,82.47,0.82474,177.52,CADJPY
29.01.2020 20:15:00.000 GMT-0800,82.467,82.471,82.463,0.82463,58.39,CADJPY
29.01.2020 20:30:00.000 GMT-0800,82.486,82.488,82.484,0.82485,29.95,CADJPY
29.01.2020 20:45:00.000 GMT-0800,82.514,82.514,82.508,0.82511,37.14,CADJPY
29.01.2020 21:00:00.000 GMT-0800,82.49,82.499,82.486,0.82496,64.9,CADJPY
29.01.2020 21:15:00.000 GMT-0800,82.478,82.479,82.473,0.82473,34.66,CADJPY
29.01.2020 21:30:00.000 GMT-0800,82.496,82.501,82.49,0.82501,59.08,CADJPY
29.01.2020 21:45:00.000 GMT-0800,82.482,82.482,82.479,0.82482,21.45,CADJPY
29.01.2020 22:00:00.000 GMT-0800,82.497,82.501,82.491,0.82491,93.48,CADJPY
29.01.2020 22:15:00.000 GMT-0800,82.522,82.522,82.511,0.82517,58.62,CADJPY
29.01.2020 22:30:00.000 GMT-0800,82.483,82.489,82.478,0.82483,60.3,CADJPY
29.01.2020 22:45:00.000 GMT-0800,82.494,82.496,82.491,0.82492,37.32,CADJPY
29.01.2020 23:00:00.000 GMT-0800,82.463,82.481,82.43,0.82435,248.74,CADJPY
29.01.2020 23:15:00.000 GMT-0800,82.395,82.406,82.391,0.82402,102.7,CADJPY
29.01.2020 23:30:00.000 GMT-0800,82.338,82.359,82.333,0.82358,128.26,CADJPY
29.01.2020 23:45:00.000 GMT-0800,82.305,82.309,82.3,0.82301,53.25,CADJPY
30.01.2020 00:00:00.000 GMT-0800,82.353,82.353,82.333,0.82334,180.18,CADJPY
30.01.2020 00:15:00.000 GMT-0800,82.403,82.403,82.386,0.82388,126.31,CADJPY
30.01.2020 00:30:00.000 GMT-0800,82.357,82.366,82.337,0.8235,174.72,CADJPY
30.01.2020 00:45:00.000 GMT-0800,82.378,82.382,82.359,0.82362,131.39,CADJPY
30.01.2020 01:00:00.000 GMT-0800,82.384,82.385,82.37,0.82373,110.37,CADJPY
30.01.2020 01:15:00.000 GMT-0800,82.414,82.415,82.405,0.82409,66.48,CADJPY
30.01.2020 01:30:00.000 GMT-0800,82.445,82.445,82.428,0.82434,92.51,CADJPY
30.01.2020 01:45:00.000 GMT-0800,82.412,82.413,82.4,0.82402,85.59,CADJPY
30.01.2020 02:00:00.000 GMT-0800,82.396,82.406,82.393,0.82393,89.51,CADJPY
30.01.2020 02:15:00.000 GMT-0800,82.431,82.437,82.41,0.82414,112.44,CADJPY
30.01.2020 02:30:00.000 GMT-0800,82.372,82.372,82.359,0.82364,66.81,CADJPY
30.01.2020 02:45:00.000 GMT-0800,82.38,82.386,82.38,0.82386,59.56,CADJPY
30.01.2020 03:00:00.000 GMT-0800,82.395,82.398,82.392,0.82395,67.57,CADJPY
30.01.2020 03:15:00.000 GMT-0800,82.337,82.338,82.324,0.82328,118.63,CADJPY
30.01.2020 03:30:00.000 GMT-0800,82.332,82.332,82.323,0.82325,85.98,CADJPY
30.01.2020 03:45:00.000 GMT-0800,82.336,82.345,82.336,0.82343,56.7,CADJPY
30.01.2020 04:00:00.000 GMT-0800,82.363,82.373,82.343,0.82348,180.16,CADJPY
30.01.2020 04:15:00.000 GMT-0800,82.358,82.364,82.354,0.82364,56.12,CADJPY
30.01.2020 04:30:00.000 GMT-0800,82.339,82.339,82.329,0.82329,112.76,CADJPY
30.01.2020 04:45:00.000 GMT-0800,82.298,82.298,82.29,0.8229,23.5,CADJPY
30.01.2020 05:00:00.000 GMT-0800,82.271,82.303,82.271,0.82296,125.45,CADJPY
30.01.2020 05:15:00.000 GMT-0800,82.353,82.364,82.34,0.82345,170.7,CADJPY
30.01.2020 05:30:00.000 GMT-0800,82.392,82.392,82.343,0.82366,328.31,CADJPY
30.01.2020 05:45:00.000 GMT-0800,82.414,82.417,82.408,0.82416,67.51,CADJPY
30.01.2020 06:00:00.000 GMT-0800,82.438,82.442,82.419,0.82428,188.12,CADJPY
30.01.2020 06:15:00.000 GMT-0800,82.384,82.392,82.374,0.82379,114.18,CADJPY
30.01.2020 06:30:00.000 GMT-0800,82.37,82.391,82.37,0.82386,255.12,CADJPY
30.01.2020 06:45:00.000 GMT-0800,82.434,82.465,82.434,0.82462,221.12,CADJPY
30.01.2020 07:00:00.000 GMT-0800,82.413,82.413,82.396,0.82405,148.5,CADJPY
30.01.2020 07:15:00.000 GMT-0800,82.374,82.38,82.363,0.82367,144.85,CADJPY
30.01.2020 07:30:00.000 GMT-0800,82.368,82.369,82.334,0.82357,201.19,CADJPY
30.01.2020 07:45:00.000 GMT-0800,82.275,82.277,82.247,0.82253,176.72,CADJPY
30.01.2020 08:00:00.000 GMT-0800,82.184,82.195,82.161,0.82162,236.72,CADJPY
30.01.2020 08:15:00.000 GMT-0800,82.212,82.214,82.202,0.82213,92.05,CADJPY
30.01.2020 08:30:00.000 GMT-0800,82.255,82.255,82.243,0.82251,120.51,CADJPY
30.01.2020 08:45:00.000 GMT-0800,82.255,82.259,82.25,0.82252,86.87,CADJPY
30.01.2020 09:00:00.000 GMT-0800,82.282,82.285,82.277,0.82282,64.12,CADJPY
30.01.2020 09:15:00.000 GMT-0800,82.24,82.252,82.238,0.82243,77.8,CADJPY
30.01.2020 09:30:00.000 GMT-0800,82.224,82.238,82.223,0.82231,100,CADJPY
30.01.2020 09:45:00.000 GMT-0800,82.171,82.186,82.153,0.82183,227.39,CADJPY
30.01.2020 10:00:00.000 GMT-0800,82.164,82.17,82.147,0.82151,143.6,CADJPY
30.01.2020 10:15:00.000 GMT-0800,82.149,82.159,82.144,0.82155,78.75,CADJPY
30.01.2020 10:30:00.000 GMT-0800,82.159,82.163,82.145,0.82149,67.31,CADJPY
30.01.2020 10:45:00.000 GMT-0800,82.18,82.185,82.174,0.82174,63,CADJPY
30.01.2020 11:00:00.000 GMT-0800,82.174,82.184,82.174,0.82182,91.36,CADJPY
30.01.2020 11:15:00.000 GMT-0800,82.212,82.215,82.205,0.82212,91.81,CADJPY
30.01.2020 11:30:00.000 GMT-0800,82.237,82.239,82.233,0.82236,56.8,CADJPY
30.01.2020 11:45:00.000 GMT-0800,82.206,82.213,82.176,0.82184,494.24,CADJPY
30.01.2020 12:00:00.000 GMT-0800,82.283,82.326,82.283,0.82311,648.82,CADJPY
30.01.2020 12:15:00.000 GMT-0800,82.333,82.342,82.326,0.82342,202.61,CADJPY
30.01.2020 12:30:00.000 GMT-0800,82.42,82.464,82.414,0.8245,214.71,CADJPY
30.01.2020 12:45:00.000 GMT-0800,82.5,82.505,82.495,0.825,113.35,CADJPY
30.01.2020 13:00:00.000 GMT-0800,82.559,82.577,82.552,0.82574,68.92,CADJPY
30.01.2020 13:15:00.000 GMT-0800,82.592,82.592,82.583,0.82584,38.06,CADJPY
30.01.2020 13:30:00.000 GMT-0800,82.576,82.582,82.572,0.82582,37.32,CADJPY
30.01.2020 13:45:00.000 GMT-0800,82.555,82.561,82.551,0.82551,48.83,CADJPY
30.01.2020 14:00:00.000 GMT-0800,82.505,82.636,82.505,0.82568,65.7,CADJPY
30.01.2020 14:15:00.000 GMT-0800,82.528,82.53,82.514,0.82514,40.81,CADJPY
30.01.2020 14:30:00.000 GMT-0800,82.508,82.513,82.507,0.82511,58.02,CADJPY
30.01.2020 14:45:00.000 GMT-0800,82.482,82.487,82.481,0.82483,30,CADJPY
30.01.2020 15:00:00.000 GMT-0800,82.491,82.491,82.445,0.82446,209.5,CADJPY
30.01.2020 15:15:00.000 GMT-0800,82.444,82.447,82.443,0.82445,64.15,CADJPY
30.01.2020 15:30:00.000 GMT-0800,82.453,82.457,82.446,0.82453,90.02,CADJPY
30.01.2020 15:45:00.000 GMT-0800,82.453,82.453,82.448,0.82453,57.77,CADJPY
30.01.2020 16:00:00.000 GMT-0800,82.42,82.441,82.42,0.8243,220.65,CADJPY
30.01.2020 16:15:00.000 GMT-0800,82.466,82.476,82.465,0.82467,84.17,CADJPY
30.01.2020 16:30:00.000 GMT-0800,82.473,82.474,82.466,0.82469,55.39,CADJPY
30.01.2020 16:45:00.000 GMT-0800,82.534,82.539,82.534,0.82538,83.93,CADJPY
30.01.2020 17:00:00.000 GMT-0800,82.622,82.653,82.604,0.82641,271.78,CADJPY
30.01.2020 17:15:00.000 GMT-0800,82.662,82.664,82.656,0.82657,80.86,CADJPY
30.01.2020 17:30:00.000 GMT-0800,82.653,82.656,82.647,0.82651,81.68,CADJPY
30.01.2020 17:45:00.000 GMT-0800,82.599,82.603,82.57,0.82584,171.23,CADJPY
30.01.2020 18:00:00.000 GMT-0800,82.592,82.613,82.59,0.82599,110.02,CADJPY
30.01.2020 18:15:00.000 GMT-0800,82.636,82.643,82.63,0.82641,81.1,CADJPY
30.01.2020 18:30:00.000 GMT-0800,82.61,82.627,82.61,0.82625,77.8,CADJPY
30.01.2020 18:45:00.000 GMT-0800,82.602,82.603,82.599,0.82602,44.62,CADJPY
30.01.2020 19:00:00.000 GMT-0800,82.588,82.589,82.579,0.8258,36.5,CADJPY
30.01.2020 19:15:00.000 GMT-0800,82.58,82.583,82.578,0.82578,39.08,CADJPY
30.01.2020 19:30:00.000 GMT-0800,82.574,82.577,82.572,0.82576,30.68,CADJPY
30.01.2020 19:45:00.000 GMT-0800,82.604,82.605,82.602,0.82604,24.5,CADJPY
30.01.2020 20:00:00.000 GMT-0800,82.602,82.602,82.598,0.82601,48.25,CADJPY
30.01.2020 20:15:00.000 GMT-0800,82.601,82.603,82.597,0.82597,30.8,CADJPY
30.01.2020 20:30:00.000 GMT-0800,82.574,82.581,82.572,0.82579,50.6,CADJPY
30.01.2020 20:45:00.000 GMT-0800,82.618,82.618,82.609,0.82613,28.56,CADJPY
30.01.2020 21:00:00.000 GMT-0800,82.625,82.647,82.625,0.82645,91.44,CADJPY
30.01.2020 21:15:00.000 GMT-0800,82.608,82.608,82.601,0.82601,29.5,CADJPY
30.01.2020 21:30:00.000 GMT-0800,82.612,82.616,82.609,0.82616,71.38,CADJPY
30.01.2020 21:45:00.000 GMT-0800,82.611,82.611,82.605,0.82605,35.17,CADJPY
30.01.2020 22:00:00.000 GMT-0800,82.585,82.586,82.552,0.82561,215.19,CADJPY
30.01.2020 22:15:00.000 GMT-0800,82.533,82.534,82.527,0.82527,38.57,CADJPY
30.01.2020 22:30:00.000 GMT-0800,82.544,82.545,82.536,0.8254,73.49,CADJPY
30.01.2020 22:45:00.000 GMT-0800,82.531,82.538,82.531,0.82537,19.14,CADJPY
30.01.2020 23:00:00.000 GMT-0800,82.518,82.519,82.498,0.82506,108.76,CADJPY
30.01.2020 23:15:00.000 GMT-0800,82.543,82.543,82.537,0.82538,41.31,CADJPY
30.01.2020 23:30:00.000 GMT-0800,82.534,82.543,82.533,0.82542,49,CADJPY
30.01.2020 23:45:00.000 GMT-0800,82.522,82.525,82.521,0.82524,37.74,CADJPY
31.01.2020 00:00:00.000 GMT-0800,82.519,82.519,82.504,0.82511,150.81,CADJPY
31.01.2020 00:15:00.000 GMT-0800,82.482,82.491,82.478,0.82491,62.26,CADJPY
31.01.2020 00:30:00.000 GMT-0800,82.467,82.473,82.46,0.82462,79.25,CADJPY
31.01.2020 00:45:00.000 GMT-0800,82.464,82.475,82.461,0.82472,118.83,CADJPY
31.01.2020 01:00:00.000 GMT-0800,82.434,82.448,82.427,0.82444,118.31,CADJPY
31.01.2020 01:15:00.000 GMT-0800,82.424,82.424,82.413,0.82423,101.19,CADJPY
31.01.2020 01:30:00.000 GMT-0800,82.369,82.378,82.367,0.82377,77.62,CADJPY
31.01.2020 01:45:00.000 GMT-0800,82.337,82.337,82.331,0.82334,60.88,CADJPY
31.01.2020 02:00:00.000 GMT-0800,82.363,82.363,82.349,0.82354,96.68,CADJPY
31.01.2020 02:15:00.000 GMT-0800,82.299,82.306,82.296,0.82296,72.56,CADJPY
31.01.2020 02:30:00.000 GMT-0800,82.287,82.287,82.273,0.8228,123.6,CADJPY
31.01.2020 02:45:00.000 GMT-0800,82.244,82.244,82.232,0.82241,67.68,CADJPY
31.01.2020 03:00:00.000 GMT-0800,82.288,82.298,82.279,0.82279,126.22,CADJPY
31.01.2020 03:15:00.000 GMT-0800,82.347,82.348,82.335,0.82335,55.68,CADJPY
31.01.2020 03:30:00.000 GMT-0800,82.309,82.315,82.304,0.82312,112.5,CADJPY
31.01.2020 03:45:00.000 GMT-0800,82.317,82.328,82.317,0.82328,78.32,CADJPY
31.01.2020 04:00:00.000 GMT-0800,82.296,82.319,82.293,0.82319,127.95,CADJPY
31.01.2020 04:15:00.000 GMT-0800,82.334,82.347,82.334,0.82339,116.87,CADJPY
31.01.2020 04:30:00.000 GMT-0800,82.359,82.371,82.358,0.82369,85.61,CADJPY
31.01.2020 04:45:00.000 GMT-0800,82.367,82.37,82.361,0.82362,59.5,CADJPY
31.01.2020 05:00:00.000 GMT-0800,82.357,82.362,82.339,0.82353,181.31,CADJPY
31.01.2020 05:15:00.000 GMT-0800,82.282,82.282,82.26,0.82263,69.48,CADJPY
31.01.2020 05:30:00.000 GMT-0800,82.257,82.348,82.251,0.82328,367.33,CADJPY
31.01.2020 05:45:00.000 GMT-0800,82.25,82.264,82.248,0.82263,78.18,CADJPY
31.01.2020 06:00:00.000 GMT-0800,82.324,82.329,82.32,0.8232,96.73,CADJPY
31.01.2020 06:15:00.000 GMT-0800,82.336,82.35,82.334,0.82349,89.32,CADJPY
31.01.2020 06:30:00.000 GMT-0800,82.279,82.294,82.262,0.82267,280.98,CADJPY
31.01.2020 06:45:00.000 GMT-0800,82.243,82.244,82.229,0.82232,241.22,CADJPY
31.01.2020 07:00:00.000 GMT-0800,82.25,82.254,82.23,0.82235,184.07,CADJPY
31.01.2020 07:15:00.000 GMT-0800,82.213,82.213,82.191,0.82203,172.17,CADJPY
31.01.2020 07:30:00.000 GMT-0800,82.158,82.166,82.15,0.82162,138.45,CADJPY
31.01.2020 07:45:00.000 GMT-0800,82.145,82.166,82.145,0.82159,186.8,CADJPY
31.01.2020 08:00:00.000 GMT-0800,81.964,81.992,81.961,0.81963,344.87,CADJPY
31.01.2020 08:15:00.000 GMT-0800,81.954,81.955,81.885,0.81889,269.49,CADJPY
31.01.2020 08:30:00.000 GMT-0800,81.938,81.963,81.936,0.81954,283.47,CADJPY
31.01.2020 08:45:00.000 GMT-0800,81.987,82.012,81.983,0.82006,547.06,CADJPY
31.01.2020 09:00:00.000 GMT-0800,82.075,82.075,82.05,0.82056,231.05,CADJPY
31.01.2020 09:15:00.000 GMT-0800,82.007,82.009,81.992,0.81997,162.31,CADJPY
31.01.2020 09:30:00.000 GMT-0800,81.995,81.996,81.981,0.81983,200.57,CADJPY
31.01.2020 09:45:00.000 GMT-0800,81.963,81.963,81.931,0.81937,369,CADJPY
31.01.2020 10:00:00.000 GMT-0800,81.934,81.955,81.924,0.81951,222.96,CADJPY
31.01.2020 10:15:00.000 GMT-0800,81.875,81.893,81.875,0.81882,183.48,CADJPY
31.01.2020 10:30:00.000 GMT-0800,81.814,81.815,81.801,0.81802,552.51,CADJPY
31.01.2020 10:45:00.000 GMT-0800,81.761,81.774,81.757,0.8177,161.51,CADJPY
31.01.2020 11:00:00.000 GMT-0800,81.85,81.87,81.847,0.81866,298.06,CADJPY
31.01.2020 11:15:00.000 GMT-0800,81.882,81.897,81.872,0.81876,265.64,CADJPY
31.01.2020 11:30:00.000 GMT-0800,81.846,81.861,81.84,0.81861,251.81,CADJPY
31.01.2020 11:45:00.000 GMT-0800,81.843,81.861,81.838,0.81861,119.65,CADJPY
31.01.2020 12:00:00.000 GMT-0800,81.883,81.888,81.864,0.81866,286.32,CADJPY
31.01.2020 12:15:00.000 GMT-0800,81.871,81.879,81.862,0.81871,201.99,CADJPY
31.01.2020 12:30:00.000 GMT-0800,81.894,81.897,81.873,0.81873,117.99,CADJPY
31.01.2020 12:45:00.000 GMT-0800,81.92,81.934,81.883,0.81883,392.34,CADJPY
31.01.2020 13:00:00.000 GMT-0800,81.866,81.875,81.862,0.81874,12.69,CADJPY
31.01.2020 13:15:00.000 GMT-0800,81.876,81.876,81.872,0.81874,70.33,CADJPY
31.01.2020 13:30:00.000 GMT-0800,81.883,81.885,81.878,0.81884,90.16,CADJPY
31.01.2020 13:45:00.000 GMT-0800,81.915,81.917,81.912,0.81913,75.43,CADJPY
02.02.2020 14:00:00.000 GMT-0800,81.952,81.957,81.941,0.81952,7.5,CADJPY
02.02.2020 14:15:00.000 GMT-0800,81.914,81.916,81.891,0.81891,14.42,CADJPY
02.02.2020 14:30:00.000 GMT-0800,81.891,81.891,81.891,0.81891,9.91,CADJPY
02.02.2020 14:45:00.000 GMT-0800,81.857,81.857,81.848,0.81853,25.79,CADJPY
02.02.2020 15:00:00.000 GMT-0800,81.852,81.852,81.817,0.81843,206.76,CADJPY
02.02.2020 15:15:00.000 GMT-0800,81.847,81.857,81.833,0.81848,128.01,CADJPY
02.02.2020 15:30:00.000 GMT-0800,81.862,81.865,81.841,0.81852,105.5,CADJPY
02.02.2020 15:45:00.000 GMT-0800,81.868,81.877,81.863,0.81877,197.98,CADJPY
02.02.2020 16:00:00.000 GMT-0800,81.859,81.859,81.847,0.81849,136.67,CADJPY
02.02.2020 16:15:00.000 GMT-0800,81.887,81.887,81.881,0.81882,82.3,CADJPY
02.02.2020 16:30:00.000 GMT-0800,81.865,81.869,81.86,0.81867,47,CADJPY
02.02.2020 16:45:00.000 GMT-0800,81.966,81.99,81.965,0.81973,199.23,CADJPY
02.02.2020 17:00:00.000 GMT-0800,81.921,81.922,81.879,0.81898,262.48,CADJPY
02.02.2020 17:15:00.000 GMT-0800,81.922,81.948,81.911,0.8194,293,CADJPY
02.02.2020 17:30:00.000 GMT-0800,81.899,81.913,81.884,0.81895,360.83,CADJPY
02.02.2020 17:45:00.000 GMT-0800,81.977,82.005,81.976,0.81991,158.11,CADJPY
02.02.2020 18:00:00.000 GMT-0800,82.003,82.005,81.989,0.82002,178.74,CADJPY
02.02.2020 18:15:00.000 GMT-0800,81.895,81.904,81.889,0.81889,184.41,CADJPY
02.02.2020 18:30:00.000 GMT-0800,81.948,81.959,81.948,0.81958,108.58,CADJPY
02.02.2020 18:45:00.000 GMT-0800,81.947,81.948,81.939,0.81939,106.66,CADJPY
02.02.2020 19:00:00.000 GMT-0800,81.903,81.909,81.901,0.81905,84.11,CADJPY
02.02.2020 19:15:00.000 GMT-0800,81.918,81.922,81.915,0.8192,112.19,CADJPY
02.02.2020 19:30:00.000 GMT-0800,81.961,81.966,81.955,0.81959,98.39,CADJPY
02.02.2020 19:45:00.000 GMT-0800,81.95,81.956,81.948,0.81956,42.41,CADJPY
02.02.2020 20:00:00.000 GMT-0800,81.972,81.98,81.963,0.81966,64.14,CADJPY
02.02.2020 20:15:00.000 GMT-0800,81.948,81.95,81.947,0.81947,33.59,CADJPY
02.02.2020 20:30:00.000 GMT-0800,81.957,81.957,81.949,0.81952,35.61,CADJPY
02.02.2020 20:45:00.000 GMT-0800,81.919,81.924,81.914,0.81924,25.81,CADJPY
02.02.2020 21:00:00.000 GMT-0800,81.912,81.917,81.912,0.81915,28.25,CADJPY
02.02.2020 21:15:00.000 GMT-0800,81.944,81.95,81.942,0.81948,25,CADJPY
02.02.2020 21:30:00.000 GMT-0800,81.965,81.965,81.96,0.81962,80.47,CADJPY
02.02.2020 21:45:00.000 GMT-0800,81.95,81.959,81.949,0.81953,39.75,CADJPY
02.02.2020 22:00:00.000 GMT-0800,81.968,81.97,81.954,0.81956,73.16,CADJPY
02.02.2020 22:15:00.000 GMT-0800,81.934,81.94,81.934,0.81939,43.5,CADJPY
02.02.2020 22:30:00.000 GMT-0800,81.951,81.955,81.95,0.81954,28,CADJPY
02.02.2020 22:45:00.000 GMT-0800,81.915,81.915,81.909,0.81912,28.69,CADJPY
02.02.2020 23:00:00.000 GMT-0800,81.962,81.973,81.936,0.81939,225.98,CADJPY
02.02.2020 23:15:00.000 GMT-0800,81.961,81.975,81.959,0.81973,88.25,CADJPY
02.02.2020 23:30:00.000 GMT-0800,82.05,82.065,82.048,0.82064,125.66,CADJPY
02.02.2020 23:45:00.000 GMT-0800,82.115,82.116,82.109,0.82111,67.11,CADJPY
03.02.2020 00:00:00.000 GMT-0800,82.059,82.061,82.048,0.82055,297.46,CADJPY
03.02.2020 00:15:00.000 GMT-0800,81.963,81.968,81.957,0.81962,145.63,CADJPY
03.02.2020 00:30:00.000 GMT-0800,81.922,81.926,81.917,0.81919,105.96,CADJPY
03.02.2020 00:45:00.000 GMT-0800,81.982,81.993,81.977,0.81977,134.14,CADJPY
03.02.2020 01:00:00.000 GMT-0800,82.011,82.012,81.987,0.81995,199.96,CADJPY
03.02.2020 01:15:00.000 GMT-0800,81.932,81.938,81.93,0.81938,201.77,CADJPY
03.02.2020 01:30:00.000 GMT-0800,81.951,81.963,81.937,0.81938,118.81,CADJPY
03.02.2020 01:45:00.000 GMT-0800,81.94,81.94,81.927,0.81939,130.62,CADJPY
03.02.2020 02:00:00.000 GMT-0800,81.916,81.918,81.909,0.81913,132.76,CADJPY
03.02.2020 02:15:00.000 GMT-0800,81.929,81.936,81.912,0.81913,105.08,CADJPY
03.02.2020 02:30:00.000 GMT-0800,81.948,81.949,81.929,0.81934,80.32,CADJPY
03.02.2020 02:45:00.000 GMT-0800,81.893,81.913,81.891,0.81907,117.1,CADJPY
03.02.2020 03:00:00.000 GMT-0800,81.865,81.876,81.865,0.81875,105.43,CADJPY
03.02.2020 03:15:00.000 GMT-0800,81.963,81.986,81.963,0.81978,211.39,CADJPY
03.02.2020 03:30:00.000 GMT-0800,81.954,81.965,81.954,0.8196,120.97,CADJPY
03.02.2020 03:45:00.000 GMT-0800,81.97,81.978,81.969,0.81977,54.23,CADJPY
03.02.2020 04:00:00.000 GMT-0800,81.974,81.98,81.968,0.8197,110.96,CADJPY
03.02.2020 04:15:00.000 GMT-0800,81.974,81.982,81.973,0.81978,123.33,CADJPY
03.02.2020 04:30:00.000 GMT-0800,81.99,82.005,81.99,0.81999,91.82,CADJPY
03.02.2020 04:45:00.000 GMT-0800,81.986,81.988,81.981,0.81981,31.27,CADJPY
03.02.2020 05:00:00.000 GMT-0800,81.974,81.991,81.964,0.81991,135.13,CADJPY
03.02.2020 05:15:00.000 GMT-0800,81.999,82.02,81.999,0.82014,129.44,CADJPY
03.02.2020 05:30:00.000 GMT-0800,82.028,82.028,82.013,0.82013,90.69,CADJPY
03.02.2020 05:45:00.000 GMT-0800,81.992,81.993,81.985,0.81989,54.03,CADJPY
03.02.2020 06:00:00.000 GMT-0800,81.963,81.971,81.958,0.81971,126.83,CADJPY
03.02.2020 06:15:00.000 GMT-0800,81.917,81.934,81.915,0.81932,98.36,CADJPY
03.02.2020 06:30:00.000 GMT-0800,81.908,81.954,81.905,0.81952,265.16,CADJPY
03.02.2020 06:45:00.000 GMT-0800,81.972,82.01,81.971,0.82006,272.52,CADJPY
03.02.2020 07:00:00.000 GMT-0800,82.057,82.185,82.057,0.82164,751.12,CADJPY
03.02.2020 07:15:00.000 GMT-0800,82.068,82.079,82.053,0.82057,354.29,CADJPY
03.02.2020 07:30:00.000 GMT-0800,82.129,82.131,82.088,0.82097,232.36,CADJPY
03.02.2020 07:45:00.000 GMT-0800,81.986,81.986,81.96,0.81962,134.94,CADJPY
03.02.2020 08:00:00.000 GMT-0800,81.962,81.983,81.953,0.81983,313.52,CADJPY
03.02.2020 08:15:00.000 GMT-0800,81.884,81.902,81.884,0.81902,81.81,CADJPY
03.02.2020 08:30:00.000 GMT-0800,81.808,81.844,81.808,0.81841,186.78,CADJPY
03.02.2020 08:45:00.000 GMT-0800,81.648,81.648,81.613,0.8162,234.03,CADJPY
03.02.2020 09:00:00.000 GMT-0800,81.68,81.681,81.662,0.81667,179.61,CADJPY
03.02.2020 09:15:00.000 GMT-0800,81.689,81.702,81.688,0.8169,96.67,CADJPY
03.02.2020 09:30:00.000 GMT-0800,81.711,81.72,81.71,0.81716,82.3,CADJPY
03.02.2020 09:45:00.000 GMT-0800,81.737,81.74,81.728,0.81731,137.41,CADJPY
03.02.2020 10:00:00.000 GMT-0800,81.798,81.807,81.798,0.81805,107.67,CADJPY
03.02.2020 10:15:00.000 GMT-0800,81.727,81.736,81.721,0.81734,209.89,CADJPY
03.02.2020 10:30:00.000 GMT-0800,81.726,81.737,81.721,0.81737,95.5,CADJPY
03.02.2020 11:00:00.000 GMT-0800,81.733,81.734,81.724,0.8173,185.74,CADJPY
03.02.2020 11:15:00.000 GMT-0800,81.686,81.702,81.686,0.8169,116.07,CADJPY
03.02.2020 11:30:00.000 GMT-0800,81.7,81.71,81.695,0.81704,81.87,CADJPY
03.02.2020 11:45:00.000 GMT-0800,81.731,81.741,81.731,0.81741,142.36,CADJPY
03.02.2020 12:00:00.000 GMT-0800,81.742,81.75,81.733,0.81739,66.26,CADJPY
03.02.2020 12:15:00.000 GMT-0800,81.758,81.759,81.753,0.81755,56.82,CADJPY
03.02.2020 12:30:00.000 GMT-0800,81.783,81.788,81.773,0.81775,162,CADJPY
03.02.2020 12:45:00.000 GMT-0800,81.756,81.756,81.747,0.81752,61.97,CADJPY
03.02.2020 13:00:00.000 GMT-0800,81.737,81.737,81.718,0.81723,103.37,CADJPY
03.02.2020 13:15:00.000 GMT-0800,81.752,81.752,81.746,0.81749,78.54,CADJPY
03.02.2020 13:30:00.000 GMT-0800,81.772,81.777,81.771,0.81773,44.55,CADJPY
03.02.2020 13:45:00.000 GMT-0800,81.766,81.769,81.759,0.81765,119.92,CADJPY
03.02.2020 14:00:00.000 GMT-0800,81.826,81.829,81.782,0.81807,21.55,CADJPY
03.02.2020 14:15:00.000 GMT-0800,81.779,81.782,81.766,0.81773,167.72,CADJPY
03.02.2020 14:30:00.000 GMT-0800,81.778,81.778,81.768,0.81771,116.83,CADJPY
03.02.2020 14:45:00.000 GMT-0800,81.764,81.767,81.76,0.81764,44.98,CADJPY
03.02.2020 15:00:00.000 GMT-0800,81.764,81.767,81.703,0.81705,202.75,CADJPY
03.02.2020 15:15:00.000 GMT-0800,81.699,81.703,81.695,0.81703,148.76,CADJPY
03.02.2020 15:30:00.000 GMT-0800,81.706,81.709,81.702,0.81709,39.63,CADJPY
03.02.2020 15:45:00.000 GMT-0800,81.716,81.716,81.707,0.81712,157.82,CADJPY
